행정동코드,count_더벤티,count_매머드커피,count_메가커피,count_빽다방,count_컴포즈커피,total_workers,female_workers,당월_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드_명
1111051500,0.0,0.0,0.0,0.0,0.0,5623.0,3124.0,4562109055.0,1342240808.0,2854860415.0,13966284.0,1116673187.0,1288685456.0,737504880.0,561668089.0,478603322.0,청운효자동
1111051500,0.0,0.0,0.0,0.0,0.0,5623.0,3124.0,548138245.0,186259039.0,324037543.0,1812744.0,91892471.0,146712505.0,103323815.0,97484231.0,69070815.0,청운효자동
1111053000,0.0,2.0,4.0,3.0,1.0,56858.0,27260.0,11526147981.0,4031957597.0,6131273601.0,45838266.0,2364321308.0,3475726873.0,2118707189.0,1395068709.0,763568866.0,사직동
1111053000,0.0,2.0,4.0,3.0,1.0,56858.0,27260.0,1374320925.0,517488231.0,688899372.0,7494166.0,197074157.0,278326927.0,235713084.0,223230137.0,264549131.0,사직동
1111054000,0.0,0.0,0.0,0.0,0.0,,,6977136227.0,2654279416.0,3691230585.0,28788903.0,1197887592.0,1717919523.0,1368996177.0,1160225596.0,871692202.0,삼청동
1111054000,0.0,0.0,0.0,0.0,0.0,,,3446617808.0,876330697.0,2559834505.0,9560978.0,1006182584.0,1100375687.0,594655240.0,477536548.0,247854165.0,삼청동
1111055000,0.0,0.0,1.0,0.0,0.0,4068.0,2255.0,574377314.0,228418847.0,342664290.0,8605771.0,142350650.0,142602773.0,93706186.0,117092099.0,66725657.0,부암동
1111055000,0.0,0.0,1.0,0.0,0.0,4068.0,2255.0,309264082.0,99315810.0,188401051.0,822667.0,37889474.0,73827858.0,62121445.0,71693435.0,41361982.0,부암동
1111056000,0.0,0.0,2.0,1.0,0.0,4291.0,2325.0,137164599.0,61300030.0,61700357.0,261423.0,7093488.0,21428100.0,23469513.0,40044482.0,30703385.0,평창동
1111056000,0.0,0.0,2.0,1.0,0.0,4291.0,2325.0,355691007.0,154017424.0,183387109.0,4412246.0,22831338.0,49922068.0,85361132.0,80341184.0,94536565.0,평창동
1111057000,0.0,0.0,0.0,0.0,1.0,2238.0,1226.0,59568383.0,20286504.0,32979633.0,282566.0,5075257.0,10882331.0,9240373.0,17108500.0,10677115.0,무악동
1111057000,0.0,0.0,0.0,0.0,1.0,2238.0,1226.0,446525280.0,145906968.0,192218982.0,2648022.0,25785241.0,56384380.0,85660056.0,82150633.0,85497618.0,무악동
1111058000,0.0,1.0,0.0,1.0,1.0,7886.0,4133.0,173867192.0,76085001.0,81986830.0,41273.0,26983118.0,66733045.0,32807606.0,13732683.0,17774104.0,교남동
1111058000,0.0,1.0,0.0,1.0,1.0,7886.0,4133.0,138439801.0,57440662.0,69448356.0,82515.0,9913645.0,24409864.0,23859889.0,35220888.0,33402220.0,교남동
1111060000,0.0,1.0,0.0,0.0,1.0,8518.0,3357.0,3315253382.0,1131352485.0,1675154492.0,10597091.0,691764352.0,924542571.0,536584711.0,414189833.0,228828417.0,가회동
1111060000,0.0,1.0,0.0,0.0,1.0,8518.0,3357.0,1596946814.0,520564371.0,1030696626.0,14879807.0,473092623.0,440013574.0,295378364.0,233533328.0,94363301.0,가회동
1111061500,1.0,4.0,10.0,4.0,3.0,108640.0,47082.0,21213537420.0,8172102119.0,9384238720.0,70036142.0,3173151765.0,4871634942.0,3636378154.0,3201012144.0,2604127702.0,종로1.2.3.4가동
1111061500,1.0,4.0,10.0,4.0,3.0,108640.0,47082.0,3006497999.0,876140740.0,1397094807.0,7830112.0,383929199.0,729908335.0,517466493.0,399287784.0,234813621.0,종로1.2.3.4가동
1111063000,1.0,2.0,3.0,1.0,2.0,19891.0,7700.0,2401905722.0,926587523.0,916567007.0,7612202.0,288994854.0,526949900.0,379195011.0,332144291.0,308258260.0,종로5.6가동
1111063000,1.0,2.0,3.0,1.0,2.0,19891.0,7700.0,129036809.0,64763943.0,49862690.0,0.0,5444957.0,13573654.0,15790783.0,31259426.0,48557811.0,종로5.6가동
1111064000,0.0,0.0,2.0,1.0,1.0,17755.0,10792.0,3614440884.0,1145758035.0,2182155617.0,44747950.0,1027654712.0,1022210494.0,564693644.0,476155050.0,192451810.0,이화동
1111064000,0.0,0.0,2.0,1.0,1.0,17755.0,10792.0,2083280055.0,545947989.0,1196051950.0,5686313.0,183718378.0,441827885.0,444492119.0,387269553.0,279005690.0,이화동
1111065000,0.0,2.0,3.0,1.0,1.0,9228.0,4660.0,4515562624.0,1359317239.0,2999723266.0,88584844.0,1905081265.0,1055574733.0,531056082.0,562329506.0,216414078.0,혜화동
1111065000,0.0,2.0,3.0,1.0,1.0,9228.0,4660.0,720482412.0,257515922.0,394549678.0,7007772.0,140725867.0,126584132.0,117709271.0,152742303.0,107296256.0,혜화동
1111067000,0.0,0.0,1.0,0.0,1.0,4956.0,2454.0,533075289.0,224421313.0,286831317.0,5325271.0,88600478.0,126187292.0,111273721.0,97563444.0,82302425.0,창신제1동
1111067000,0.0,0.0,1.0,0.0,1.0,4956.0,2454.0,45883749.0,16960589.0,27368088.0,169900.0,11716339.0,11789593.0,11561606.0,5925850.0,3165388.0,창신제1동
1111068000,0.0,0.0,0.0,0.0,0.0,2015.0,1044.0,113869996.0,56386064.0,56131298.0,189249.0,20451004.0,30811731.0,17607421.0,20218613.0,23239343.0,창신제2동
1111068000,0.0,0.0,0.0,0.0,0.0,2015.0,1044.0,3459258.0,2163615.0,1004050.0,0.0,526810.0,284788.0,738700.0,1286895.0,330471.0,창신제2동
1111069000,0.0,0.0,0.0,0.0,0.0,1187.0,662.0,19583511.0,9779799.0,9803712.0,0.0,2454699.0,5172398.0,3975796.0,4610642.0,3369976.0,창신제3동
1111070000,0.0,1.0,3.0,1.0,1.0,1775.0,995.0,37602347.0,12560715.0,18720425.0,165298.0,5296172.0,5296172.0,9673708.0,5713216.0,5136574.0,숭인제1동
1111071000,0.0,0.0,0.0,0.0,0.0,5952.0,2876.0,345995038.0,161473066.0,162017237.0,2011058.0,60849241.0,80758600.0,54159903.0,66800968.0,58910530.0,숭인제2동
1111071000,0.0,0.0,0.0,0.0,0.0,5952.0,2876.0,478443944.0,186675138.0,274919286.0,1092268.0,64211441.0,88751577.0,82926156.0,114704286.0,109908696.0,숭인제2동
1114052000,0.0,5.0,6.0,0.0,2.0,70838.0,31613.0,20048630765.0,11212574141.0,5744755858.0,25621603.0,1319970074.0,3593907363.0,6293296034.0,3690678520.0,2033856415.0,소공동
1114052000,0.0,5.0,6.0,0.0,2.0,70838.0,31613.0,1981752824.0,609964593.0,908326068.0,4651254.0,214924554.0,450464082.0,409482477.0,292861719.0,145906577.0,소공동
1114054000,2.0,4.0,3.0,1.0,1.0,57888.0,22670.0,8095821039.0,3089031254.0,3000142060.0,4897411.0,688860538.0,2051467729.0,1753317785.0,1005641326.0,584988525.0,회현동
1114054000,2.0,4.0,3.0,1.0,1.0,57888.0,22670.0,1065250264.0,335406312.0,481845010.0,474067.0,83282566.0,249636755.0,211085782.0,154276930.0,118495225.0,회현동
1114055000,1.0,4.0,7.0,0.0,4.0,,,23449951958.0,8589101618.0,10232082235.0,112628464.0,3588953476.0,5942847610.0,4646899691.0,3026123107.0,1503731505.0,명동
1114055000,1.0,4.0,7.0,0.0,4.0,,,3447059727.0,876294954.0,1546846887.0,11539280.0,395556527.0,719761184.0,574723618.0,458377317.0,263183919.0,명동
1114057000,0.0,3.0,4.0,0.0,3.0,25094.0,11715.0,4034258979.0,1487202377.0,1993443800.0,40284992.0,1044496731.0,992171494.0,591141293.0,538153953.0,274397723.0,필동
1114057000,0.0,3.0,4.0,0.0,3.0,25094.0,11715.0,424034365.0,185973997.0,174801833.0,3380085.0,104473475.0,82577725.0,52192155.0,61219355.0,56933035.0,필동
1114058000,0.0,0.0,0.0,0.0,0.0,8382.0,3692.0,693683369.0,267493445.0,364458975.0,4284803.0,134977565.0,180153377.0,123159205.0,113063527.0,76313943.0,장충동
1114058000,0.0,0.0,0.0,0.0,0.0,8382.0,3692.0,698006106.0,283778436.0,332692667.0,1878063.0,75001565.0,129142790.0,122177897.0,131220971.0,157049811.0,장충동
1114059000,0.0,3.0,2.0,2.0,3.0,32713.0,15527.0,2708891340.0,1079989218.0,1394038285.0,23247947.0,644200375.0,788377006.0,439225582.0,371635360.0,207341229.0,광희동
1114059000,0.0,3.0,2.0,2.0,3.0,32713.0,15527.0,717912719.0,285690163.0,347275108.0,1439205.0,111233711.0,196621215.0,147530521.0,107571916.0,68568705.0,광희동
1114060500,1.0,2.0,2.0,0.0,1.0,30179.0,10980.0,4871557867.0,1899164458.0,2233351964.0,16242617.0,1071710173.0,1213814812.0,905373654.0,612224026.0,313151134.0,을지로동
1114060500,1.0,2.0,2.0,0.0,1.0,30179.0,10980.0,341521554.0,117233634.0,123505074.0,613098.0,35328899.0,53556222.0,52281943.0,44403839.0,54554709.0,을지로동
1114061500,0.0,2.0,6.0,2.0,6.0,22393.0,11900.0,940905747.0,406397905.0,479279474.0,3687295.0,183489189.0,293341638.0,205479424.0,141941878.0,57737948.0,신당동
1114061500,0.0,2.0,6.0,2.0,6.0,22393.0,11900.0,237740361.0,81085930.0,148980409.0,286888.0,17993465.0,42491816.0,51813375.0,64908823.0,52571973.0,신당동
1114062500,0.0,0.0,0.0,0.0,0.0,8241.0,3867.0,624767678.0,237248550.0,344368495.0,4357863.0,122668555.0,199720475.0,100379172.0,87212720.0,67278263.0,다산동
1114062500,0.0,0.0,0.0,0.0,0.0,8241.0,3867.0,1315472330.0,562697594.0,695355926.0,4625852.0,129152043.0,280465295.0,247107920.0,292650868.0,304051542.0,다산동
1114063500,0.0,0.0,0.0,0.0,0.0,4287.0,2261.0,374844964.0,160783195.0,198213105.0,2472424.0,63649290.0,108381414.0,63327307.0,68643415.0,52522450.0,약수동
1114063500,0.0,0.0,0.0,0.0,0.0,4287.0,2261.0,337128805.0,135139307.0,156863223.0,601092.0,17520416.0,59117399.0,71974644.0,74592713.0,68196266.0,약수동
1114064500,0.0,0.0,0.0,0.0,0.0,4665.0,2059.0,203429560.0,80607864.0,116478296.0,681207.0,33244644.0,75396867.0,38954096.0,31481996.0,17327353.0,청구동
1114065000,0.0,0.0,0.0,0.0,0.0,4013.0,2124.0,121630260.0,44926644.0,69018277.0,562834.0,32644240.0,37748948.0,13313267.0,15473014.0,14202624.0,신당제5동
1114065000,0.0,0.0,0.0,0.0,0.0,4013.0,2124.0,535918547.0,191074892.0,320879223.0,670768.0,63085383.0,108349447.0,99681175.0,125975215.0,114192127.0,신당제5동
1114066500,0.0,0.0,0.0,0.0,0.0,4068.0,2306.0,134299877.0,42059577.0,89125892.0,1541686.0,30929008.0,32959424.0,17866351.0,22897042.0,24991959.0,동화동
1114067000,0.0,2.0,2.0,1.0,1.0,5494.0,2527.0,564257299.0,243575907.0,289420094.0,1148516.0,82584044.0,182231899.0,128249345.0,89625430.0,49156765.0,황학동
1114067000,0.0,2.0,2.0,1.0,1.0,5494.0,2527.0,299461084.0,110394343.0,160049919.0,104406.0,18986599.0,71202432.0,80821710.0,56062055.0,43267059.0,황학동
1114068000,0.0,2.0,4.0,0.0,0.0,8193.0,4311.0,656275126.0,266011809.0,304831126.0,1974591.0,74094312.0,184904406.0,136650197.0,118275752.0,54943669.0,중림동
1114068000,0.0,2.0,4.0,0.0,0.0,8193.0,4311.0,14467181.0,3558184.0,4468618.0,0.0,735808.0,2223562.0,2190652.0,1951512.0,925267.0,중림동
1117051000,0.0,0.0,1.0,0.0,1.0,5194.0,2355.0,1092974873.0,408305256.0,542099592.0,2984291.0,202890145.0,360173717.0,186026575.0,133095921.0,65234203.0,후암동
1117051000,0.0,0.0,1.0,0.0,1.0,5194.0,2355.0,408645835.0,153551204.0,210312843.0,347777.0,31466144.0,92365336.0,92484562.0,85322328.0,61877901.0,후암동
1117052000,0.0,0.0,1.0,1.0,1.0,2166.0,1090.0,856441936.0,373654350.0,473165770.0,5268806.0,348386095.0,296513607.0,85993555.0,74181048.0,36477010.0,용산2가동
1117052000,0.0,0.0,1.0,1.0,1.0,2166.0,1090.0,298916788.0,110961586.0,152954234.0,1755137.0,49422246.0,66946618.0,60013417.0,51833541.0,33944863.0,용산2가동
1117053000,0.0,3.0,3.0,1.0,2.0,19708.0,9243.0,3642069884.0,1196649016.0,1680715813.0,16823657.0,778168255.0,997294639.0,599950402.0,346975467.0,138152413.0,남영동
1117053000,0.0,3.0,3.0,1.0,2.0,19708.0,9243.0,85850955.0,28640524.0,46377085.0,156390.0,13588137.0,22536593.0,13709624.0,15850201.0,9176664.0,남영동
1117055500,0.0,0.0,1.0,0.0,2.0,11496.0,6121.0,1792894722.0,586102213.0,1063847855.0,33493910.0,617753674.0,429222856.0,255782070.0,225625690.0,88071877.0,청파동
1117055500,0.0,0.0,1.0,0.0,2.0,11496.0,6121.0,1284208418.0,311779654.0,840471220.0,19178524.0,446425952.0,283536583.0,176816902.0,159346861.0,66946050.0,청파동
1117056000,0.0,1.0,1.0,2.0,0.0,9837.0,4019.0,961447937.0,406335193.0,401745724.0,4812709.0,156063265.0,285445678.0,166652414.0,156235925.0,38870935.0,원효로제1동
1117056000,0.0,1.0,1.0,2.0,0.0,9837.0,4019.0,261721696.0,90342407.0,105625282.0,544835.0,19929790.0,45708710.0,45070482.0,43681555.0,41032319.0,원효로제1동
1117057000,0.0,1.0,1.0,0.0,1.0,,,481844609.0,194083726.0,167026053.0,2059370.0,55892755.0,113021533.0,87053686.0,57848223.0,45234214.0,원효로제2동
1117057000,0.0,1.0,1.0,0.0,1.0,,,102812430.0,36084308.0,59783428.0,524114.0,6660010.0,20288975.0,30986919.0,19852271.0,17555447.0,원효로제2동
1117058000,0.0,0.0,0.0,0.0,1.0,2611.0,1172.0,173687108.0,55996968.0,108632415.0,636150.0,29785152.0,52229699.0,33860206.0,29312971.0,18805204.0,효창동
1117058000,0.0,0.0,0.0,0.0,1.0,2611.0,1172.0,191737983.0,65288463.0,93179767.0,1651353.0,15672436.0,28019125.0,41573290.0,39038654.0,32513374.0,효창동
1117059000,0.0,0.0,0.0,0.0,1.0,2188.0,1047.0,157991705.0,52744768.0,90476398.0,592008.0,27508091.0,55931486.0,20886662.0,20828516.0,17474404.0,용문동
1117059000,0.0,0.0,0.0,0.0,1.0,2188.0,1047.0,44891224.0,20826911.0,15478394.0,42967.0,2937702.0,5444656.0,5683843.0,7667853.0,14528281.0,용문동
1117062500,1.0,6.0,5.0,3.0,3.0,55730.0,23029.0,4701330948.0,1650515198.0,1761994954.0,29198199.0,693080013.0,1304311523.0,730060440.0,443422442.0,212437529.0,한강로동
1117062500,1.0,6.0,5.0,3.0,3.0,55730.0,23029.0,326810176.0,124395450.0,132453455.0,415185.0,28968248.0,61551849.0,54560497.0,50781604.0,60571521.0,한강로동
1117063000,0.0,0.0,0.0,0.0,0.0,4122.0,2253.0,553399094.0,232767532.0,305999300.0,12345871.0,78764709.0,160982923.0,124296450.0,95801424.0,66575454.0,이촌제1동
1117063000,0.0,0.0,0.0,0.0,0.0,4122.0,2253.0,135090351.0,51907373.0,75805718.0,366100.0,7314763.0,18466476.0,27766754.0,40342170.0,33456827.0,이촌제1동
1117064000,0.0,0.0,0.0,0.0,0.0,1115.0,505.0,36602815.0,14876308.0,15529247.0,0.0,2178729.0,5800401.0,6093350.0,7641223.0,8691852.0,이촌제2동
1117065000,0.0,1.0,2.0,1.0,0.0,7049.0,3393.0,2823696721.0,1130336478.0,1429532063.0,14567105.0,623618652.0,1013251184.0,442285431.0,313397793.0,152748385.0,이태원제1동
1117065000,0.0,1.0,2.0,1.0,0.0,7049.0,3393.0,1100239290.0,437519880.0,587408535.0,6565568.0,338915338.0,306250234.0,138308142.0,155286237.0,79602898.0,이태원제1동
1117066000,0.0,0.0,0.0,0.0,0.0,3050.0,1399.0,1019366512.0,383498835.0,589690632.0,7272715.0,281193160.0,321630734.0,173963849.0,155051391.0,34077617.0,이태원제2동
1117066000,0.0,0.0,0.0,0.0,0.0,3050.0,1399.0,154948772.0,43011547.0,73310853.0,259406.0,27130280.0,45727976.0,25303190.0,12955002.0,4946546.0,이태원제2동
1117068500,0.0,0.0,1.0,0.0,1.0,21746.0,10893.0,3772085689.0,1176482856.0,2244310974.0,13036123.0,1033809930.0,1197386880.0,546021711.0,414530528.0,216008655.0,한남동
1117068500,0.0,0.0,1.0,0.0,1.0,21746.0,10893.0,242324324.0,65828865.0,148809589.0,701928.0,58338011.0,76515193.0,40154640.0,25619620.0,13309062.0,한남동
1117069000,0.0,0.0,0.0,0.0,0.0,4809.0,2010.0,50874609.0,10517543.0,14210327.0,0.0,2798000.0,6095089.0,6144559.0,5344757.0,4345467.0,서빙고동
1117070000,0.0,0.0,0.0,1.0,0.0,1400.0,633.0,237464418.0,128850348.0,97714154.0,2387337.0,38928478.0,92783592.0,39367726.0,30273321.0,22824049.0,보광동
1117070000,0.0,0.0,0.0,1.0,0.0,1400.0,633.0,2763300.0,1607537.0,1155763.0,0.0,397192.0,162323.0,294452.0,647320.0,1262013.0,보광동
1120052000,0.0,0.0,2.0,1.0,1.0,2619.0,1361.0,104267119.0,46668760.0,52075557.0,446730.0,32272984.0,23086551.0,13295567.0,15967842.0,13674642.0,왕십리제2동
1120052000,0.0,0.0,2.0,1.0,1.0,2619.0,1361.0,331752968.0,120835307.0,184888795.0,2610591.0,50197483.0,68216559.0,58400842.0,77142289.0,49156336.0,왕십리제2동
1120053500,0.0,0.0,2.0,1.0,2.0,9832.0,5319.0,491680131.0,207844716.0,236891076.0,2388148.0,108529413.0,143462398.0,74468052.0,77309925.0,38577864.0,왕십리도선동
1120054000,0.0,0.0,1.0,0.0,0.0,12829.0,4393.0,670455405.0,283707440.0,323959334.0,1981977.0,94902423.0,186486521.0,136335090.0,111227833.0,76732926.0,마장동
1120054000,0.0,0.0,1.0,0.0,0.0,12829.0,4393.0,240166812.0,101448490.0,103178770.0,185384.0,25141614.0,42700869.0,38900929.0,62394555.0,35303912.0,마장동
1120055000,0.0,3.0,5.0,2.0,3.0,11126.0,5964.0,2125494645.0,900291514.0,1004599607.0,61002594.0,952891778.0,391691884.0,211138997.0,224814530.0,63351338.0,사근동
1120055000,0.0,3.0,5.0,2.0,3.0,11126.0,5964.0,428562830.0,152812855.0,209210449.0,13646203.0,167320680.0,62918071.0,41035465.0,55060557.0,22042329.0,사근동
1120056000,0.0,0.0,0.0,0.0,0.0,10704.0,6019.0,853311272.0,303468882.0,475455542.0,15357557.0,197351468.0,207343157.0,128600767.0,143720374.0,86551100.0,행당제1동
1120056000,0.0,0.0,0.0,0.0,0.0,10704.0,6019.0,347240837.0,122237679.0,178025018.0,6333957.0,26076662.0,65837010.0,90035715.0,61859977.0,50119376.0,행당제1동
1120057000,0.0,0.0,0.0,0.0,0.0,,,20795533.0,7852992.0,12462448.0,1655099.0,3067334.0,2159572.0,4369781.0,5660377.0,3403278.0,행당제2동
1120057000,0.0,0.0,0.0,0.0,0.0,,,122686819.0,37121176.0,81315573.0,985714.0,8891167.0,28773081.0,32083862.0,31036983.0,16665941.0,행당제2동
1120058000,0.0,0.0,1.0,0.0,0.0,1108.0,509.0,92084554.0,42127574.0,45023389.0,326554.0,7509943.0,16870070.0,19688967.0,23537865.0,19217565.0,응봉동
1120058000,0.0,0.0,1.0,0.0,0.0,1108.0,509.0,255926665.0,98314133.0,151090216.0,938428.0,17452997.0,52960813.0,60402871.0,63003472.0,54645768.0,응봉동
1120059000,0.0,0.0,1.0,0.0,0.0,2156.0,1273.0,113804821.0,44421569.0,65874444.0,2615936.0,31228328.0,33006639.0,23807509.0,13963409.0,5674190.0,금호1가동
1120059000,0.0,0.0,1.0,0.0,0.0,2156.0,1273.0,230556436.0,83534790.0,134134005.0,644117.0,12821554.0,48538128.0,55498125.0,50267362.0,49899510.0,금호1가동
1120061500,0.0,0.0,2.0,0.0,2.0,2943.0,1721.0,243992754.0,89353928.0,141752926.0,2231469.0,20555501.0,54380763.0,73133846.0,43651461.0,37153812.0,금호2.3가동
1120061500,0.0,0.0,2.0,0.0,2.0,2943.0,1721.0,244191860.0,99303221.0,118192639.0,1148611.0,16853889.0,42756786.0,52041030.0,63985010.0,40710534.0,금호2.3가동
1120062000,1.0,0.0,1.0,1.0,0.0,2219.0,1201.0,135160017.0,51885564.0,71659099.0,535779.0,15279345.0,34029750.0,30377102.0,26703336.0,16619351.0,금호4가동
1120062000,1.0,0.0,1.0,1.0,0.0,2219.0,1201.0,82724546.0,31344696.0,42672442.0,212795.0,5471145.0,14535577.0,15168938.0,20464883.0,18163797.0,금호4가동
1120064500,0.0,0.0,1.0,0.0,0.0,4841.0,2518.0,326668548.0,128551844.0,172033092.0,1719998.0,45425113.0,113852152.0,59460628.0,45947371.0,34179672.0,옥수동
1120064500,0.0,0.0,1.0,0.0,0.0,4841.0,2518.0,55018993.0,17594395.0,34912234.0,56254.0,2964742.0,11383723.0,13259827.0,13648351.0,11193732.0,옥수동
1120065000,0.0,6.0,7.0,2.0,0.0,14291.0,6623.0,906470357.0,327631871.0,466405621.0,4963065.0,212851072.0,283679955.0,143056402.0,95316899.0,54170095.0,성수1가제1동
1120065000,0.0,6.0,7.0,2.0,0.0,14291.0,6623.0,435292896.0,169404684.0,196695233.0,2372109.0,53859028.0,111724921.0,59956950.0,61103901.0,77083011.0,성수1가제1동
1120066000,0.0,0.0,0.0,0.0,0.0,27551.0,11994.0,6370225157.0,2164983160.0,3444526777.0,36856072.0,1604425774.0,2062070863.0,999995749.0,618662728.0,287498748.0,성수1가제2동
1120066000,0.0,0.0,0.0,0.0,0.0,27551.0,11994.0,123139342.0,39654825.0,75361946.0,630616.0,22391701.0,31264385.0,24684321.0,19703459.0,16342290.0,성수1가제2동
1120067000,0.0,5.0,5.0,2.0,5.0,17197.0,6285.0,2186018696.0,987266002.0,1004815481.0,18763121.0,574136660.0,738001835.0,325020774.0,241592698.0,94566395.0,성수2가제1동
1120067000,0.0,5.0,5.0,2.0,5.0,17197.0,6285.0,353612744.0,150407047.0,157113753.0,386648.0,32892191.0,82030173.0,70137004.0,68151690.0,53923097.0,성수2가제1동
1120069000,0.0,0.0,0.0,0.0,0.0,63465.0,27383.0,4480144063.0,1706010376.0,2144316799.0,32965764.0,1162329306.0,1296357145.0,652066861.0,518188442.0,188419643.0,성수2가제3동
1120069000,0.0,0.0,0.0,0.0,0.0,63465.0,27383.0,2482029640.0,770192274.0,1350879073.0,6522013.0,447871298.0,617868742.0,328588356.0,430564419.0,289656516.0,성수2가제3동
1120072000,0.0,0.0,1.0,0.0,0.0,2799.0,1205.0,111174749.0,54691870.0,47207407.0,540811.0,22777285.0,31410249.0,17259957.0,17752487.0,12158488.0,송정동
1120079000,0.0,1.0,2.0,1.0,0.0,13004.0,4353.0,631389468.0,299962677.0,251643448.0,1812659.0,94159657.0,149895361.0,101922158.0,126018625.0,77797664.0,용답동
1120079000,0.0,1.0,2.0,1.0,0.0,13004.0,4353.0,401343693.0,152555232.0,215603794.0,1117044.0,48705847.0,82420286.0,73051553.0,84679537.0,78184757.0,용답동
1121571000,0.0,3.0,6.0,2.0,1.0,16382.0,8125.0,5359533975.0,1969975804.0,3123200815.0,136226858.0,2393574320.0,1234535951.0,541905004.0,581037514.0,205896985.0,화양동
1121571000,0.0,3.0,6.0,2.0,1.0,16382.0,8125.0,3076375873.0,901851620.0,1615491095.0,26925390.0,663793247.0,554715280.0,497135972.0,468923178.0,305849650.0,화양동
1121573000,1.0,1.0,2.0,2.0,3.0,10424.0,4821.0,1173689202.0,557620937.0,569542440.0,24212440.0,395039502.0,271236719.0,161979695.0,205577052.0,69117966.0,군자동
1121573000,1.0,1.0,2.0,2.0,3.0,10424.0,4821.0,535245990.0,220926413.0,283597068.0,8180953.0,104915469.0,112241566.0,101834307.0,107457626.0,69893560.0,군자동
1121574000,1.0,3.0,6.0,2.0,2.0,6517.0,2871.0,234106057.0,97291158.0,123741134.0,363866.0,38181102.0,66183760.0,38379917.0,39647813.0,38275836.0,중곡제1동
1121574000,1.0,3.0,6.0,2.0,2.0,6517.0,2871.0,109303816.0,37903934.0,52173490.0,0.0,10352910.0,20034450.0,19659631.0,22566483.0,17463944.0,중곡제1동
1121575000,0.0,0.0,0.0,0.0,0.0,7108.0,3516.0,332860135.0,135250284.0,187545010.0,734818.0,74550733.0,113360006.0,52418849.0,46185973.0,35544914.0,중곡제2동
1121575000,0.0,0.0,0.0,0.0,0.0,7108.0,3516.0,516624932.0,192403275.0,294663996.0,2281155.0,49827460.0,112843807.0,118762867.0,106229268.0,97122718.0,중곡제2동
1121576000,0.0,0.0,0.0,0.0,0.0,6105.0,3226.0,631114530.0,262294260.0,300719356.0,4543755.0,91072102.0,176658464.0,142838338.0,102116864.0,45784095.0,중곡제3동
1121576000,0.0,0.0,0.0,0.0,0.0,6105.0,3226.0,616366476.0,225398980.0,387151755.0,318040.0,105876493.0,187864001.0,137023986.0,106899783.0,74568433.0,중곡제3동
1121577000,0.0,0.0,0.0,0.0,0.0,,,1133745032.0,543653439.0,586604403.0,9104162.0,218265227.0,353576176.0,245530928.0,190354080.0,113427269.0,중곡제4동
1121577000,0.0,0.0,0.0,0.0,0.0,,,268097475.0,86463660.0,181277046.0,1045048.0,65822033.0,97050374.0,44252513.0,39897512.0,19673227.0,중곡제4동
1121578000,0.0,0.0,1.0,0.0,0.0,6154.0,3335.0,695376155.0,287048725.0,370230351.0,3357905.0,147432738.0,214141833.0,125939808.0,93121413.0,73285377.0,능동
1121578000,0.0,0.0,1.0,0.0,0.0,6154.0,3335.0,423250010.0,155822315.0,248183139.0,1014560.0,67589366.0,109133035.0,63986513.0,81078017.0,81203963.0,능동
1121581000,0.0,1.0,1.0,0.0,2.0,13362.0,5742.0,1959232794.0,809864151.0,971939775.0,40061847.0,305640549.0,288222813.0,349473032.0,449009017.0,349396663.0,광장동
1121581000,0.0,1.0,1.0,0.0,2.0,13362.0,5742.0,1239783196.0,434546976.0,717871044.0,8382043.0,59862534.0,193181373.0,446168704.0,282737756.0,162085608.0,광장동
1121582000,0.0,1.0,12.0,7.0,5.0,9692.0,4695.0,343988163.0,149205449.0,163783487.0,1113664.0,61883314.0,88073236.0,67402857.0,60848785.0,33667081.0,자양제1동
1121582000,0.0,1.0,12.0,7.0,5.0,9692.0,4695.0,135989659.0,49703472.0,70936652.0,576623.0,11048937.0,29520016.0,27661683.0,27396795.0,24436070.0,자양제1동
1121583000,0.0,0.0,0.0,0.0,0.0,5591.0,2608.0,383081048.0,197312446.0,182455059.0,5415494.0,59870293.0,108118405.0,89557123.0,69852218.0,46953971.0,자양제2동
1121583000,0.0,0.0,0.0,0.0,0.0,5591.0,2608.0,455749567.0,198810449.0,247293799.0,2523688.0,30161730.0,100100428.0,122565087.0,101671480.0,89081835.0,자양제2동
1121584000,0.0,0.0,0.0,0.0,0.0,7242.0,3758.0,3868960014.0,1261558695.0,2249028901.0,36653565.0,762805072.0,995962191.0,708810501.0,577787027.0,428569243.0,자양제3동
1121584000,0.0,0.0,0.0,0.0,0.0,7242.0,3758.0,301604169.0,119191173.0,151193929.0,3456947.0,39196225.0,58542001.0,65997620.0,57420985.0,45771327.0,자양제3동
1121584700,0.0,0.0,0.0,0.0,0.0,6506.0,3021.0,1080374558.0,456074421.0,618937343.0,29327103.0,472315471.0,289295251.0,111523098.0,128320663.0,44230178.0,자양제4동
1121584700,0.0,0.0,0.0,0.0,0.0,6506.0,3021.0,232588507.0,75873741.0,156714766.0,3437207.0,90336712.0,57134598.0,25930405.0,33542000.0,22207585.0,자양제4동
